gene_name	seqname	start	end
MT1X	chr16	56667470	56699196
NUP93	chr16	56715118	56865286
SLC12A3	chr16	56850207	56930850
HERPUD1	chr16	56917142	56959864
CETP	chr16	56946923	56998845
NLRC5	chr16	56974485	57098531
CPNE2	chr16	57077583	57163369
PSME3IP1	chr16	57137466	57201116
RSPRY1	chr16	57171137	57255469
ARL2BP	chr16	57230259	57268635
PLLP	chr16	57233547	57299672
CCL22	chr16	57343783	57381189
CX3CL1	chr16	57357477	57400044
CCL17	chr16	57389767	57431063
CIAPIN1	chr16	57413187	57462420
COQ9	chr16	57432425	57476270
POLR2C	chr16	57447660	57487009
DOK4	chr16	57456922	57502327
CCDC102A	chr16	57497181	57551571
ADGRG5	chr16	57527643	57606681
ADGRG1	chr16	57595652	57680580
ADGRG3	chr16	57653277	57704378
DRC7	chr16	57679793	57746805
KATNB1	chr16	57720739	57772244
KIFC3	chr16	57743217	57878053
CNGB1	chr16	57867340	57986128
TEPP	chr16	57961435	58003116
ZNF319	chr16	57979676	58015672
USB1	chr16	57984546	58036618
MMP15	chr16	58010754	58061901
CFAP20	chr16	58098592	58144381
CSNK2A2	chr16	58142907	58213106
CCDC113	chr16	58216157	58298836
PRSS54	chr16	58264997	58310047
GINS3	chr16	58280080	58421147
NDRG4	chr16	58447846	58528628
SETD6	chr16	58500479	58538842
CNOT1	chr16	58504951	58644885
SLC38A7	chr16	58650109	58699770
GOT2	chr16	58692131	58749342
CDH8	chr16	61632242	62052035
CDH11	chr16	64928753	65141112
CDH5	chr16	66351690	66419784
BEAN1	chr16	66412295	66508529
ENSG00000260851	chr16	66454812	66532312
TK2	chr16	66493003	66567544
CKLF	chr16	66537563	66581251
CKLF-CMTM1	chr16	66537587	66594135
CMTM1	chr16	66551393	66594137
CMTM2	chr16	66564448	66603275
CMTM3	chr16	66588874	66628892
CMTM4	chr16	66599750	66711743
DYNC1LI2	chr16	66705893	66766609
TERB1	chr16	66739640	66816620
NAE1	chr16	66787875	66888256
CA7	chr16	66829414	66869153
PDP2	chr16	66863589	66910754
CDH16	chr16	66893122	66933917
RRAD	chr16	66906685	66940535
CIAO2B	chr16	66917065	66949423
CES2	chr16	66919444	66960096
CES3	chr16	66946245	66990149
CES4A	chr16	66973589	67025417
CBFB	chr16	67013984	67116058
PHAF1	chr16	67094941	67163544
B3GNT9	chr16	67133104	67165998
TRADD	chr16	67139185	67174909
FBXL8	chr16	67144932	67179570
ENSG00000265690	chr16	67148385	67180815
HSF4	chr16	67149681	67184945
NOL3	chr16	67155154	67190737
MATCAP1	chr16	67160599	67199040
EXOC3L1	chr16	67169379	67205185
E2F4	chr16	67177155	67213918
ELMO3	chr16	67184111	67219029
TMEM208	chr16	67212103	67244278
FHOD1	chr16	67214387	67262481
SLC9A5	chr16	67222683	67287191
PLEKHG4	chr16	67262510	67304499
KCTD19	chr16	67274428	67341760
LRRC36	chr16	67311798	67400204
TPPP3	chr16	67374809	67408518
ZDHHC1	chr16	67379152	67431833
HSD11B2	chr16	67415652	67452553
ATP6V0D1	chr16	67423014	67496181
AGRP	chr16	67467571	67498547
RIPOR1	chr16	67503418	67561788
CTCF	chr16	67547467	67654177
CARMIL2	chr16	67629988	67672569
ACD	chr16	67642512	67675810
PARD6A	chr16	67645946	67677774
ENKD1	chr16	67647945	67682265
C16orf86	chr16	67651814	67683757
GFOD2	chr16	67659531	67734339
RANBP10	chr16	67708070	67821560
TSNAXIP1	chr16	67791765	67847148
CENPT	chr16	67813157	67862811
THAP11	chr16	67827320	67859195
NUTF2	chr16	67831882	67887567
EDC4	chr16	67858052	67899499
NRN1L	chr16	67869885	67903855
PSKH1	chr16	67878254	67944676
CTRL	chr16	67912640	67947365
ENSG00000261884	chr16	67914614	67951017
PSMB10	chr16	67919506	67951864
LCAT	chr16	67924750	67959131
SLC12A4	chr16	67928474	67984601
DPEP3	chr16	67960663	67995549
DPEP2	chr16	67972394	68015586
DUS2	chr16	67972746	68094320
DPEP2NB	chr16	67998436	68030911
DDX28	chr16	68005916	68038232
NFATC3	chr16	68069751	68244259
ESRP2	chr16	68214033	68253102
PLA2G15	chr16	68230304	68276058
SLC7A6	chr16	68249516	68316823
SLC7A6OS	chr16	68269503	68325946
PRMT7	chr16	68295951	68375852
SMPD3	chr16	68343327	68463508
ZFP90	chr16	68515090	68591072
CDH3	chr16	68621189	68742468
CDH1	chr16	68722292	68850537
TANGO6	chr16	68828531	69100182
HAS3	chr16	69090653	69133719
CHTF8	chr16	69103010	69147588
DERPC	chr16	69103010	69147588
UTP4	chr16	69116291	69246130
SNTB2	chr16	69172147	69324052
ENSG00000260914	chr16	69284682	69337700
VPS4A	chr16	69296350	69341939
COG8	chr16	69305140	69354583
PDF	chr16	69311913	69345588
ENSG00000272617	chr16	69313644	69349871
ENSG00000260371	chr16	69320091	69371306
ENSG00000259900	chr16	69320276	69366730
NIP7	chr16	69322996	69358106
TMED6	chr16	69328250	69366786
TERF2	chr16	69340567	69423571
CYB5B	chr16	69383402	69481264
NFAT5	chr16	69550094	69719666
NQO1	chr16	69691996	69741668
NOB1	chr16	69726871	69769926
WWP2	chr16	69747328	69956741
CLEC18A	chr16	69935705	69979452
PDPR	chr16	70099332	70177537
CLEC18C	chr16	70158322	70202361
EXOSC6	chr16	70231778	70266940
AARS1	chr16	70236983	70304707
DDX19B	chr16	70274663	70350305
ENSG00000260537	chr16	70284194	70387582
DDX19A	chr16	70331861	70388383
ST3GAL2	chr16	70360977	70454237
FCSK	chr16	70439595	70495274
COG4	chr16	70465568	70538560
SF3B3	chr16	70508791	70592670
IL34	chr16	70564895	70675682
MTSS2	chr16	70646204	70701053
VAC14	chr16	70672439	70816160
HYDIN	chr16	70787084	71245722
CMTR2	chr16	71266389	71304715
CALB2	chr16	71343713	71405436
TLE7	chr16	71414980	71457054
ZNF23	chr16	71432597	71478095
ENSG00000261611	chr16	71432600	71504311
ZNF19	chr16	71449555	71580089
CHST4	chr16	71510233	71553748
TAT	chr16	71550660	71592092
MARVELD3	chr16	71611161	71657114
PHLPP2	chr16	71622835	71739701
AP1G1	chr16	71714000	71824201
ATXN1L	chr16	71793439	71900268
IST1	chr16	71830996	71946199
ZNF821	chr16	71844680	71910336
PKD1L3	chr16	71914538	72015402
DHODH	chr16	71993588	72042664
TXNL4B	chr16	72029289	72109431
HP	chr16	72039505	72076055
HPR	chr16	72048148	72092246
DHX38	chr16	72078613	72127912
PMFBP1	chr16	72097157	72191878
ZFHX3	chr16	72767885	73906871
PSMD7	chr16	74281814	74321288
NPIPB15	chr16	74361306	74407115
CLEC18B	chr16	74393631	74436478
GLG1	chr16	74432427	74622144
RFWD3	chr16	74606399	74681877
MLKL	chr16	74656855	74715960
FA2H	chr16	74697955	74789831
WDR59	chr16	74856362	75015173
ZNRF1	chr16	74984024	75125994
LDHD	chr16	75096860	75131780
ZFP1	chr16	75133494	75187236
CTRB2	chr16	75189103	75222161
CTRB1	chr16	75203988	75241338
BCAR1	chr16	75213181	75283053
CFDP1	chr16	75278698	75448503
ENSG00000261717	chr16	75397684	75479706
TMEM170A	chr16	75428054	75480497
CHST6	chr16	75457052	75510445
CHST5	chr16	75513530	75551108
ENSG00000260092	chr16	75513532	75560428
TMEM231	chr16	75521741	75571289
GABARAPL2	chr16	75551375	75592881
ADAT1	chr16	75581868	75638300
KARS1	chr16	75612474	75663643
TERF2IP	chr16	75632773	75776872
CPHXL2	chr16	75645227	75692009
DUXB	chr16	75678893	75716461
CPHXL	chr16	75699131	75741490
CNTNAP4	chr16	76262278	76575757
ENSG00000287694	chr16	76262288	76834624
MON1B	chr16	77175835	77217398
SYCE1L	chr16	77184408	77228215
ADAMTS18	chr16	77232813	77450034
NUDT7	chr16	77707492	77757260
VAT1L	chr16	77773564	77995107
CLEC3A	chr16	78007515	78081761
WWOX	chr16	78084400	79227667
MAF	chr16	79570843	79615737
DYNLRB2	chr16	80525734	80565811
CDYL2	chr16	80582907	80819598
ENSG00000286221	chr16	80813736	81021894
CMC2	chr16	80951448	81035270
CENPN	chr16	80991552	81048114
ENSG00000284512	chr16	81007316	81111284
ATMIN	chr16	81020842	81062350
C16orf46	chr16	81038497	81092267
ENSG00000260643	chr16	81038587	81111296
GCSH	chr16	81066945	81111395
PKD1L2	chr16	81085875	81235370
BCO1	chr16	81223689	81306142
GAN	chr16	81299944	81405809
CMIP	chr16	81429808	81726762
PLCG2	chr16	81764279	81977685
SDR42E1	chr16	81973855	82026481
HSD17B2	chr16	82020004	82113534
MPHOSPH6	chr16	82132798	82185224
CDH13	chr16	82611965	83815640
HSBP1	chr16	83704311	83834737
MLYCD	chr16	83884115	83966445
OSGIN1	chr16	83916311	83981332
NECAB2	chr16	83953244	84017776
SLC38A8	chr16	83994667	84057795
MBTPS1	chr16	84038761	84131942
HSDL1	chr16	84107141	84160192
DNAAF1	chr16	84130287	84193767
TAF1C	chr16	84162847	84202070
ADAD2	chr16	84176138	84212168
KCNG4	chr16	84203657	84255012
WFDC1	chr16	84279846	84344844
ATP2C2	chr16	84353527	84479187
MEAK7	chr16	84461355	84569033
COTL1	chr16	84550596	84633078
KLHL36	chr16	84633511	84682686
USP10	chr16	84684986	84794922
CRISPLD2	chr16	84804985	84935768
ZDHHC7	chr16	84959175	85026535
KIAA0513	chr16	85012782	85109230
CIBAR2	chr16	85083358	85127472
GSE1	chr16	85154525	85691204
GINS2	chr16	85661198	85705073
C16orf74	chr16	85675084	85766129
EMC8	chr16	85756758	85814608
COX4I1	chr16	85783633	85822068
IRF8	chr16	85884116	85937606
FOXF1	chr16	86495527	86530422
MTHFSD	chr16	86515178	86570235
FOXC2	chr16	86551829	86584728
FOXL1	chr16	86561368	86598478
C16orf95	chr16	87068562	87332420
ENSG00000131152	chr16	87287876	87349273
FBXO31	chr16	87311987	87407142
MAP1LC3B	chr16	87368953	87419779
ZCCHC14	chr16	87391246	87508024
JPH3	chr16	87586835	87713156
KLHDC4	chr16	87681485	87780992
SLC7A5	chr16	87815023	87884507
CA5A	chr16	87866546	87951580
BANP	chr16	87934244	88092318
ZNF469	chr16	88367959	88455757
ZFPM1	chr16	88438280	88552031
ZC3H18	chr16	88555403	88646964
IL17C	chr16	88623572	88655468
CYBA	chr16	88628275	88666083
MVD	chr16	88636935	88678161
SNAI3	chr16	88662688	88701507
RNF166	chr16	88681499	88721408
CTU2	chr16	88691483	88730396
PIEZO1	chr16	88700338	88800220
CDT1	chr16	88788789	88824258
APRT	chr16	88794339	88826937
GALNS	chr16	88798734	88871970
TRAPPC2L	chr16	88841220	88877686
PABPN1L	chr16	88848333	88881660
CBFA2T3	chr16	88859858	88992207
ACSF3	chr16	89073375	89179121
CDH15	chr16	89156748	89210492
SLC22A31	chr16	89180761	89216651
ZNF778	chr16	89202703	89252141
ANKRD11	chr16	89252630	89505561
ENSG00000288715	chr16	89302046	89433292
SPG7	chr16	89475719	89572766
RPL13	chr16	89545677	89579542
CPNE7	chr16	89560758	89612246
DPEP1	chr16	89598308	89653456
CHMP1A	chr16	89625816	89672738
SPATA33	chr16	89642740	89686272
CDK10	chr16	89665737	89711354
SPATA2L	chr16	89681357	89716705
VPS9D1	chr16	89692134	89735898
ZNF276	chr16	89705400	89755925
FANCA	chr16	89711683	89831977
SPIRE2	chr16	89803179	89886319
TCF25	chr16	89858570	89928627
MC1R	chr16	89897119	89935973
ENSG00000198211	chr16	89904165	89951092
TUBB3	chr16	89906392	89953761
DEF8	chr16	89933697	89983060
DBNDD1	chr16	89989871	90034890
GAS8	chr16	90004629	90059975
PRDM7	chr16	90041566	90107072
SCGB1C2	chr17	122569	154067
DOC2B	chr17	127789	196650
RPH3AL	chr17	197389	401254
C17orf97	chr17	395325	446062
RFLNB	chr17	424978	460939
VPS53	chr17	493503	736717
TLCD3A	chr17	717412	757968
GEMIN4	chr17	729421	768999
GLOD4	chr17	742097	797294
MRM3	chr17	767353	807509
NXN	chr17	784310	994776
TIMM22	chr17	982129	1018671
ABR	chr17	988519	1244738
BHLHA9	chr17	1255444	1286815
TRARG1	chr17	1264662	1315978
YWHAE	chr17	1329275	1415222
CRK	chr17	1405689	1478162
MYO1C	chr17	1449186	1507686
INPP5K	chr17	1479577	1531742
PITPNA	chr17	1502718	1577792
SLC43A2	chr17	1554268	1643886
SCARF1	chr17	1618858	1660744
RILP	chr17	1631145	1664866
PRPF8	chr17	1635629	1699867
TLCD2	chr17	1687816	1725377
WDR81	chr17	1701523	1753599
SERPINF2	chr17	1727836	1770265
SERPINF1	chr17	1747029	1792565
SMYD4	chr17	1764485	1845634
RPA1	chr17	1814702	1915082
RTN4RL1	chr17	1919677	2040334
DPH1	chr17	2015137	2058898
OVCA2	chr17	2027022	2058425
HIC1	chr17	2039154	2078241
SMG6	chr17	2044839	2318785
SRR	chr17	2288383	2340260
TSR1	chr17	2307396	2351657
SGSM2	chr17	2322498	2396058
MNT	chr17	2369073	2416104
METTL16	chr17	2390562	2526891
PAFAH1B1	chr17	2578210	2700615
CLUH	chr17	2674386	2727663
CCDC92B	chr17	2705801	2764652
RAP1GAP2	chr17	2740705	3052741
OR1D5	chr17	3047669	3078607
OR1D2	chr17	3073484	3119422
OR1G1	chr17	3111610	3142551
OR1P1	chr17	3138889	3169882
OR1A2	chr17	3182519	3213448
OR1A1	chr17	3192539	3233896
OR3A2	chr17	3261177	3401317
OR3A1	chr17	3276017	3313360
OR1R1P	chr17	3370930	3401874
OR1E1	chr17	3382104	3413410
OR3A3	chr17	3396370	3439070
OR1E2	chr17	3417870	3448841
SPATA22	chr17	3425019	3528852
ASPA	chr17	3457374	3518405
TRPV3	chr17	3495502	3572812
TRPV1	chr17	3550444	3624411
ENSG00000262304	chr17	3570149	3651249
SHPK	chr17	3593240	3651250
CTNS	chr17	3621459	3678103
TAX1BP3	chr17	3647895	3683679
P2RX5-TAX1BP3	chr17	3648063	3711194
EMC6	chr17	3653812	3684668
P2RX5	chr17	3657199	3711240
ITGAE	chr17	3699628	3816188
HASPIN	chr17	3708903	3741699
NCBP3	chr17	3787158	3861246
CAMKK1	chr17	3845315	3909891
P2RX1	chr17	3881592	3931476
ATP2A3	chr17	3908870	3979464
ZZEF1	chr17	3989445	4158030
CYB5D2	chr17	4128168	4202310
ANKFY1	chr17	4148821	4278995
UBE2G1	chr17	4254259	4381675
SPNS3	chr17	4418940	4503208
SPNS2	chr17	4483881	4554035
MYBBP1A	chr17	4523897	4570386
GGT6	chr17	4541927	4575818
SMTNL2	chr17	4568999	4623319
ALOX15	chr17	4615919	4657294
PELP1	chr17	4654774	4719337
ARRB2	chr17	4695596	4736499
MED11	chr17	4716428	4748608
CXCL16	chr17	4718533	4754928
ZMYND15	chr17	4724833	4761119
TM4SF5	chr17	4756884	4798213
VMO1	chr17	4770285	4801433
GLTPD2	chr17	4773964	4805589
PSMB6	chr17	4781144	4813502
C17orf114	chr17	4786159	4822013
PLD2	chr17	4792152	4838434
MINK1	chr17	4818340	4913061
CHRNE	chr17	4882771	4949438
C17orf107	chr17	4884418	4917934
GP1BA	chr17	4917277	4950023
SLC25A11	chr17	4922130	4955053
RNF167	chr17	4925008	4960222
PFN1	chr17	4930652	4964061
ENO3	chr17	4933092	4972131
SPAG7	chr17	4944226	4982817
CAMTA2	chr17	4952992	5002675
INCA1	chr17	4973130	5012610
KIF1C	chr17	4982950	5043401
SLC52A1	chr17	5017600	5067009
ZFP3	chr17	5063467	5111374
ZNF232	chr17	5090269	5138162
USP6	chr17	5101032	5190034
ZNF594	chr17	5164535	5206868
SCIMP	chr17	5193920	5249860
RABEP1	chr17	5267265	5401340
NUP88	chr17	5344668	5435164
RPAIN	chr17	5404641	5447877
C1QBP	chr17	5417777	5463830
DHX33	chr17	5425917	5483982
DERL2	chr17	5456254	5501811
MIS12	chr17	5471285	5505814
NLRP1	chr17	5484415	5634424
ENSG00000286190	chr17	5484427	5516006
ENSG00000285471	chr17	5757926	6095792
WSCD1	chr17	6042807	6139427
AIPL1	chr17	6378693	6450199
PIMREG	chr17	6429441	6466469
PITPNM3	chr17	6436263	6571555
KIAA0753	chr17	6563147	6655711
ENSG00000282936	chr17	6613619	6655456
TXNDC17	chr17	6625985	6659541
MED31	chr17	6628311	6666634
C17orf100	chr17	6636762	6708202
SLC13A5	chr17	6669719	6728377
XAF1	chr17	6740447	6790647
FBXO39	chr17	6761215	6812101
TEKT1	chr17	6774133	6846761
ALOX12	chr17	6981049	7025754
RNASEK	chr17	6997417	7029532
RNASEK-C17orf49	chr17	6997635	7032520
C17orf49	chr17	6999495	7032525
BCL6B	chr17	7008050	7045290
SLC16A13	chr17	7021015	7055117
SLC16A11	chr17	7026621	7059092
CLEC10A	chr17	7059537	7095307
ASGR2	chr17	7086322	7130700
ASGR1	chr17	7158431	7194564
DLG4	chr17	7172187	7234841
ACADVL	chr17	7202125	7240266
DVL2	chr17	7210342	7249517
PHF23	chr17	7220029	7254722
GABARAP	chr17	7225008	7257449
ENSG00000262526	chr17	7225427	7259635
CTDNEP1	chr17	7228591	7267491
ENSG00000262302	chr17	7231829	7277089
ELP5	chr17	7236416	7274940
CLDN7	chr17	7244903	7278983
SLC2A4	chr17	7266718	7303257
YBX2	chr17	7273263	7309639
EIF5A	chr17	7291999	7327463
GPS2	chr17	7296324	7330564
ENSG00000261915	chr17	7297661	7334174
NEURL4	chr17	7300628	7344393
ACAP1	chr17	7321529	7366477
KCTD11	chr17	7336889	7369944
TMEM95	chr17	7340123	7372219
TNK1	chr17	7365534	7404774
PLSCR3	chr17	7374727	7409842
TMEM256-PLSCR3	chr17	7374734	7419097
TMEM256	chr17	7387975	7419097
NLGN2	chr17	7389874	7434860
SPEM1	chr17	7405324	7436632
SPEM2	chr17	7410616	7442568
SPEM3	chr17	7413857	7447820
ENSG00000286007	chr17	7413861	7451278
TMEM102	chr17	7420435	7452679
FGF11	chr17	7423273	7459937
CHRNB1	chr17	7430061	7472710
ZBTB4	chr17	7444366	7499263
SLC35G6	chr17	7466446	7498496
POLR2A	chr17	7469366	7529616
TNFSF12	chr17	7533508	7572890
TNFSF12-TNFSF13	chr17	7534099	7576601
TNFSF13	chr17	7543292	7576608
SENP3	chr17	7546919	7586969
SENP3-EIF4A1	chr17	7548287	7593715
EIF4A1	chr17	7557824	7594006
CD68	chr17	7564491	7597111
MPDU1	chr17	7568529	7607789
SOX15	chr17	7573178	7605094
FXR2	chr17	7576230	7629897
SHBG	chr17	7598946	7648382
SAT2	chr17	7611234	7642876
ATP1B2	chr17	7631627	7672770
TP53	chr17	7646779	7702538
WRAP53	chr17	7671071	7718502
EFNB3	chr17	7690202	7726372
DNAH2	chr17	7702744	7848742
KDM6B	chr17	7819217	7869796
TMEM88	chr17	7840066	7871099
NAA38	chr17	7841685	7900238
CYB5D1	chr17	7842746	7877282
CHD3	chr17	7869796	7927760
RNF227	chr17	7898339	7931289
KCNAB3	chr17	7906859	7944856
ENSG00000262730	chr17	7910931	7945622
TRAPPC1	chr17	7915345	7947123
CNTROB	chr17	7917101	7964920
GUCY2D	chr17	7987615	8035342
ALOX15B	chr17	8024034	8064134
ALOX12B	chr17	8057636	8102716
ALOXE3	chr17	8080900	8134047
HES7	chr17	8105592	8139106
PER1	chr17	8125472	8171506
ENSG00000263620	chr17	8135816	8177975
VAMP2	chr17	8144149	8178546
TMEM107	chr17	8157457	8191399
BORCS6	chr17	8173345	8205180
AURKB	chr17	8189733	8225600
CTC1	chr17	8209815	8263058
PFAS	chr17	8232618	8285491
SLC25A35	chr17	8272763	8310400
RANGRF	chr17	8273654	8305092
ARHGEF15	chr17	8295241	8337514
ODF4	chr17	8324840	8361048
KRBA2	chr17	8341902	8391704
ENSG00000263809	chr17	8353638	8398187
RPL26	chr17	8362516	8398213
RNF222	chr17	8375702	8412827
NDEL1	chr17	8398131	8505411
MYH10	chr17	8459207	8646376
CCDC42	chr17	8714935	8760219
SPDYE4	chr17	8732524	8773559
MFSD6L	chr17	8782110	8814365
PIK3R6	chr17	8787722	8882677
PIK3R5	chr17	8863911	8980712
NTN1	chr17	9006510	9259000
STX8	chr17	9235471	9591591
CFAP52	chr17	9561627	9658447
USP43	chr17	9629698	9744687
DHRS7C	chr17	9756434	9806592
GSG1L2	chr17	9785608	9837079
GLP2R	chr17	9807206	9907099
RCVRN	chr17	9881320	9920271
GAS7	chr17	9895606	10213606
MYH13	chr17	10285865	10388130
MYH8	chr17	10375322	10436950
MYH4	chr17	10428290	10484559
MYH1	chr17	10477307	10533542
MYH2	chr17	10506148	10564700
MYH3	chr17	10613526	10672309
SCO1	chr17	10657474	10713375
ADPRM	chr17	10682594	10726558
TMEM220	chr17	10684015	10745023
TMEM238L	chr17	10779908	10819099
PIRT	chr17	10807470	10853087
SHISA6	chr17	11226213	11579063
DNAH9	chr17	11583470	11984748
ZNF18	chr17	11962439	12012475
MAP2K4	chr17	12005829	12158830
MYOCD	chr17	12650890	12783949
ARHGAP44	chr17	12774498	13006643
ELAC2	chr17	12976612	13033065
HS3ST3A1	chr17	13479032	13616929
COX10	chr17	14054490	14246736
CDRT15	chr17	14220673	14251862
HS3ST3B1	chr17	14286081	14364404
PMP22	chr17	15214773	15287292
TEKT3	chr17	15288811	15356632
CDRT4	chr17	15421015	15490728
TVP23C-CDRT4	chr17	15421021	15578561
TVP23C	chr17	15487264	15578595
FBXW10B	chr17	15550483	15634704
ENSG00000251537	chr17	15556491	15666653
TRIM16	chr17	15612960	15699311
ZNF286A-TBC1D26	chr17	15684552	15760940
ZNF286A	chr17	15684577	15735787
TBC1D26	chr17	15717247	15761162
ADORA2B	chr17	15930130	15990746
ZSWIM7	chr17	15961560	16014717
TTC19	chr17	15984784	16060015
NCOR1	chr17	16014065	16233185
PIGL	chr17	16202191	16366797
CENPV	chr17	16327534	16368656
UBB	chr17	16365798	16397745
TRPV2	chr17	16400571	16452003
LRRC75A	chr17	16426577	16507193
ZNF287	chr17	16531954	16584204
ZNF624	chr17	16605734	16668856
CCDC144A	chr17	16674537	16792881
ENSG00000266302	chr17	16675261	16819453
TNFRSF13B	chr17	16914816	16987118
MPRIP	chr17	17027457	17232679
PLD6	chr17	17185995	17221333
ENSG00000264187	chr17	17187649	17252185
FLCN	chr17	17197212	17252188
COPS3	chr17	17231616	17296273
NT5M	chr17	17288335	17362663
MED9	chr17	17461994	17508221
RASD1	chr17	17479437	17511395
PEMT	chr17	17490563	17606708
RAI1	chr17	17666458	17826453
SREBF1	chr17	17795399	17852002
TOM1L2	chr17	17828511	17987422
DRC3	chr17	17957813	18031889
ATPAF2	chr17	17962409	18054209
GID4	chr17	18024408	18083405
DRG2	chr17	18072892	18122970
MYO15A	chr17	18093756	18194802
ALKBH5	chr17	18168078	18224954
LLGL1	chr17	18210635	18259875
FLII	chr17	18229815	18273738
MIEF2	chr17	18245597	18281552
TOP3A	chr17	18256428	18330007
SMCR8	chr17	18300293	18343056
SHMT1	chr17	18312860	18378563
EVPLL	chr17	18362778	18404647
LGALS9C	chr17	18461737	18509945
TBC1D28	chr17	18619247	18659427
FOXO3B	chr17	18652629	18697314
FBXW10	chr17	18729026	18794349
TVP23B	chr17	18766111	18821714
PRPSAP2	chr17	18825085	18946287
SLC5A10	chr17	18935345	19037595
FAM83G	chr17	18953789	19019764
GRAP	chr17	19005656	19062011
GRAPL	chr17	19112535	19174187
EPN2	chr17	19200615	19351715
B9D1	chr17	19319308	19393193
MAPK7	chr17	19362721	19398544
MFAP4	chr17	19368442	19402190
RNF112	chr17	19396125	19432276
SLC47A1	chr17	19480385	19594034
ALDH3A2	chr17	19633136	19700760
SLC47A2	chr17	19663288	19733979
ALDH3A1	chr17	19722984	19763943
ULK2	chr17	19755829	19882936
AKAP10	chr17	19889302	19993343
SPECC1	chr17	19993865	20334026
LGALS9B	chr17	20434395	20482539
CDRT15L2	chr17	20564724	20595911
USP22	chr17	20984596	21058760
DHRS7B	chr17	21108364	21208265
TMEM11	chr17	21182954	21229176
NATD1	chr17	21223870	21268410
MAP2K3	chr17	21269672	21330232
KCNJ12	chr17	21361357	21434870
KCNJ18	chr17	21677523	21719612
WSB1	chr17	27279076	27330926
KSR1	chr17	27441448	27641438
ENSG00000266728	chr17	27608364	27655777
LGALS9	chr17	27614798	27664560
NOS2	chr17	27741766	27815529
ENSG00000266202	chr17	27783806	27908365
LYRM9	chr17	27863314	27909752
NLK	chr17	28026737	28211381
TMEM97	chr17	28304200	28343685
IFT20	chr17	28313325	28350489
TNFAIP1	chr17	28320602	28362009
POLDIP2	chr17	28331633	28372527
TMEM199	chr17	28342642	28378683
SEBOX	chr17	28348506	28380199
ENSG00000273171	chr17	28349288	28383012
SARM1	chr17	28349356	28419049
VTN	chr17	28352284	28388091
SLC46A1	chr17	28379642	28422197
RSKR	chr17	28440752	28629197
SLC13A2	chr17	28458293	28512781
FOXN1	chr17	28491243	28553900
UNC119	chr17	28531708	28567631
PIGS	chr17	28538383	28586794
ALDOC	chr17	28558115	28591948
SPAG5	chr17	28562565	28614025
ENSG00000258472	chr17	28565012	28629185
BLTP2	chr17	28599446	28660454
SDF2	chr17	28633346	28677189
SUPT6H	chr17	28647198	28717679
PROCA1	chr17	28688197	28726888
RAB34	chr17	28699281	28733429
RPL23A	chr17	28704985	28739359
TLCD1	chr17	28709348	28742935
NEK8	chr17	28710897	28758455
TRAF4	chr17	28729011	28765956
FAM222B	chr17	28740980	28870232
ERAL1	chr17	28840010	28876061
FLOT2	chr17	28864335	28912733
DHRS13	chr17	28882781	28918079
PHF12	chr17	28890250	28966771
PIPOX	chr17	28935513	29072216
SEZ6	chr17	28939901	29021440
MYO18A	chr17	29056122	29195398
CRYBA1	chr17	29231859	29269494
NUFIP2	chr17	29240839	29309148
TAOK1	chr17	29375363	29566903
