gene_name	seqname	start	end	toy
TEFM	chr17	30897336	30906238	0
ADAP2	chr17	30906344	30959322	0
RNF135	chr17	30970984	30999911	0
NF1	chr17	31094927	31382116	0
OMG	chr17	31272013	31297539	0
EVI2B	chr17	31303770	31314105	0
ENSG00000265118	chr17	31305213	31318831	0
EVI2A	chr17	31316410	31321749	0
RAB11FIP4	chr17	31391675	31538211	0
COPRS	chr17	31851871	31859291	0
UTP6	chr17	31860904	31901708	0
SUZ12	chr17	31937007	32001038	0
LRRC37B	chr17	32007383	32053504	0
RHOT1	chr17	32142454	32253374	0
RHBDL3	chr17	32265832	32324659	0
C17orf75	chr17	32324565	32350023	0
ZNF207	chr17	32350132	32381885	0
PSMD11	chr17	32444379	32483319	0
CDK5R1	chr17	32486993	32491253	0
MYO1D	chr17	32492522	32877177	0
H2BN1	chr17	32895433	32906586	0
TMEM98	chr17	32927910	32945106	0
SPACA3	chr17	32970376	32997877	0
ASIC2	chr17	33013087	34174964	0
CCL2	chr17	34255274	34257208	0
CCL7	chr17	34270221	34272242	0
CCL11	chr17	34285742	34288334	0
CCL8	chr17	34319435	34321402	0
CCL13	chr17	34356480	34358610	0
CCL1	chr17	34360328	34363233	0
TMEM132E	chr17	34579487	34639318	0
CCT6B	chr17	34927859	34981078	0
ZNF830	chr17	34961540	34963777	0
LIG3	chr17	34980512	35009743	0
RFFL	chr17	35005990	35089319	0
ENSG00000267618	chr17	35011349	35121493	0
RAD51D	chr17	35092221	35121522	0
FNDC8	chr17	35121615	35130732	0
NLE1	chr17	35128730	35142304	0
UNC45B	chr17	35147817	35189345	0
SLC35G3	chr17	35192520	35194393	0
SLFN5	chr17	35243071	35273655	0
SLFN11	chr17	35350305	35373701	0
SLFN12	chr17	35410922	35433283	0
SLFN13	chr17	35435096	35448837	0
SLFN12L	chr17	35464249	35537678	0
SLFN14	chr17	35543985	35560819	0
PEX12	chr17	35574795	35578863	0
AP2B1	chr17	35578046	35726413	0
RASL10B	chr17	35731639	35743521	0
GAS2L2	chr17	35744511	35753239	0
MMP28	chr17	35756249	35795707	0
C17orf50	chr17	35760887	35765079	0
TAF15	chr17	35809482	35864615	0
HEATR9	chr17	35854946	35868891	0
CCL5	chr17	35871491	35880793	0
RDM1	chr17	35918066	35930773	0
LYZL6	chr17	35934518	35943713	0
CCL16	chr17	35976493	35981497	0
CCL14	chr17	35983288	35987004	0
CCL15-CCL14	chr17	35983656	36001621	0
CCL15	chr17	35996440	36001553	0
CCL23	chr17	36013056	36017972	0
CCL18	chr17	36064272	36072032	0
CCL3	chr17	36088256	36090169	0
CCL4	chr17	36103827	36105621	0
TBC1D3B	chr17	36165683	36176636	0
CCL3L3	chr17	36194869	36196758	0
CCL4L2	chr17	36210924	36212878	0
TBC1D3I	chr17	36253456	36264570	0
TBC1D3G	chr17	36323884	36334759	0
TBC1D3H	chr17	36377531	36388435	0
TBC1D3F	chr17	36428618	36439566	1
ZNHIT3	chr17	36486629	36499310	0
MYO19	chr17	36495636	36543435	0
PIGW	chr17	36534987	36539310	0
GGNBP2	chr17	36544912	36589848	0
DHRS11	chr17	36591879	36600804	0
MRM1	chr17	36601583	36608964	0
LHX1	chr17	36936785	36944612	0
AATF	chr17	36948925	37056871	0
ACACA	chr17	37084992	37406836	0
C17orf78	chr17	37375985	37392708	0
TADA2A	chr17	37406886	37479725	0
DUSP14	chr17	37489891	37513501	0
SYNRG	chr17	37514807	37609472	1
DDX52	chr17	37609739	37643446	0
HNF1B	chr17	37686431	37745059	0
TBC1D3K	chr17	37924415	37935371	0
TBC1D3L	chr17	37978155	37989060	0
TBC1D3D	chr17	38003976	38014908	0
TBC1D3C	chr17	38057693	38068634	0
TBC1D3E	chr17	38127951	38138868	0
TBC1D3	chr17	38181659	38192555	0
MRPL45	chr17	38297023	38323217	0
GPR179	chr17	38324571	38343956	0
SOCS7	chr17	38351844	38405593	0
ARHGAP23	chr17	38419280	38512385	0
SRCIN1	chr17	38530031	38605952	0
EPOP	chr17	38671703	38674957	0
MLLT6	chr17	38705273	38729795	0
CISD3	chr17	38730341	38735605	0
PCGF2	chr17	38733898	38749817	0
PSMB3	chr17	38752741	38764225	0
PIP4K2B	chr17	38765691	38800126	0
CWC25	chr17	38800441	38825355	0
C17orf98	chr17	38835086	38841438	0
RPL23	chr17	38847860	38853764	0
LASP1	chr17	38869859	38921770	0
LASP1NB	chr17	38925168	38929384	0
FBXO47	chr17	38936432	38967403	0
PLXDC1	chr17	39063313	39154394	0
ARL5C	chr17	39156894	39167484	0
CACNB1	chr17	39173453	39197702	0
RPL19	chr17	39200283	39204840	0
STAC2	chr17	39210541	39225945	0
FBXL20	chr17	39252663	39402523	0
MED1	chr17	39404285	39451272	0
CDK12	chr17	39461486	39567559	0
NEUROD2	chr17	39603536	39609777	0
PPP1R1B	chr17	39626740	39636626	0
STARD3	chr17	39637090	39664201	0
TCAP	chr17	39665349	39666554	0
PNMT	chr17	39667981	39670475	0
PGAP3	chr17	39671122	39696797	0
ERBB2	chr17	39687914	39730426	0
MIEN1	chr17	39728496	39730532	0
GRB7	chr17	39737927	39747291	0
IKZF3	chr17	39757718	39864312	0
ZPBP2	chr17	39868202	39877896	0
GSDMB	chr17	39904595	39919854	0
ORMDL3	chr17	39921041	39927601	0
LRRC3C	chr17	39927732	39944999	1
GSDMA	chr17	39953263	39977768	0
PSMD3	chr17	39980807	39997959	0
CSF3	chr17	40015361	40017813	0
MED24	chr17	40019097	40061215	0
THRA	chr17	40058290	40093867	2
NR1D1	chr17	40092793	40100589	0
MSL1	chr17	40121971	40136917	0
CASC3	chr17	40140318	40172171	0
RAPGEFL1	chr17	40177010	40195656	0
WIPF2	chr17	40219304	40284136	0
CDC6	chr17	40287879	40304657	0
RARA	chr17	40309180	40357643	0
GJD3	chr17	40360652	40364737	0
TOP2A	chr17	40388525	40417896	0
IGFBP4	chr17	40443450	40457725	0
TNS4	chr17	40475828	40501623	0
CCR7	chr17	40553769	40565472	0
SMARCE1	chr17	40624962	40648654	0
ENSG00000264058	chr17	40627356	40665141	0
KRT222	chr17	40654665	40665181	0
KRT24	chr17	40697991	40703752	0
KRT25	chr17	40748021	40755331	0
KRT26	chr17	40766238	40772201	0
KRT27	chr17	40776808	40782550	0
KRT28	chr17	40792196	40799959	0
KRT10	chr17	40818117	40822614	0
KRT12	chr17	40861303	40867223	0
KRT20	chr17	40875889	40885242	0
KRT23	chr17	40922700	40937646	0
KRT39	chr17	40958417	40966948	0
KRT40	chr17	40977715	40987135	0
KRTAP3-3	chr17	40993430	40994164	0
KRTAP3-2	chr17	40999193	40999906	0
KRTAP3-1	chr17	41008521	41019324	0
KRTAP1-5	chr17	41026026	41027208	0
KRTAP1-4	chr17	41029351	41030195	0
KRTAP1-3	chr17	41033884	41034874	0
KRTAP1-1	chr17	41040541	41041450	0
KRTAP2-1	chr17	41046541	41047316	1
KRTAP2-2	chr17	41054498	41055230	1
KRTAP2-3	chr17	41059240	41060114	0
KRTAP2-4	chr17	41065116	41065879	0
KRTAP4-7	chr17	41084150	41085144	0
KRTAP4-8	chr17	41096981	41098142	0
KRTAP4-16	chr17	41101502	41102209	0
KRTAP4-9	chr17	41105389	41106488	0
KRTAP4-11	chr17	41117181	41118373	0
KRTAP4-12	chr17	41123091	41124182	0
KRTAP4-6	chr17	41139433	41140544	0
KRTAP4-5	chr17	41148924	41149825	0
KRTAP4-4	chr17	41159649	41160748	0
KRTAP4-3	chr17	41167231	41168221	0
KRTAP4-2	chr17	41177446	41178221	0
KRTAP4-1	chr17	41184100	41184911	0
KRTAP9-1	chr17	41189887	41190639	0
KRTAP9-2	chr17	41226648	41227652	0
KRTAP9-3	chr17	41232449	41233454	0
KRTAP9-8	chr17	41237999	41239004	0
KRTAP9-4	chr17	41249687	41250653	0
KRTAP9-9	chr17	41255384	41256364	0
KRTAP9-6	chr17	41265378	41265860	2
KRTAP9-7	chr17	41275698	41276207	2
KRTAP29-1	chr17	41301826	41302851	0
KRTAP16-1	chr17	41307700	41309309	0
KRTAP17-1	chr17	41314912	41315710	0
KRT33A	chr17	41346092	41350828	0
KRT33B	chr17	41363498	41369813	0
KRT34	chr17	41377669	41382306	1
KRT31	chr17	41393721	41397608	0
KRT37	chr17	41420547	41424585	0
KRT38	chr17	41436154	41440983	0
KRT32	chr17	41459513	41467386	0
KRT35	chr17	41476710	41481151	0
KRT36	chr17	41486136	41492546	0
KRT13	chr17	41500981	41505705	0
KRT15	chr17	41513745	41522529	0
KRT19	chr17	41523617	41528308	0
KRT9	chr17	41565836	41572059	0
KRT14	chr17	41582279	41586895	0
KRT16	chr17	41609778	41615899	0
KRT17	chr17	41619442	41624842	0
EIF1	chr17	41688885	41692668	0
GAST	chr17	41712331	41715969	0
HAP1	chr17	41717742	41734644	0
JUP	chr17	41754604	41786931	0
P3H4	chr17	41801947	41812604	0
FKBP10	chr17	41812680	41823213	0
NT5C3B	chr17	41825057	41836260	0
KLHL10	chr17	41835685	41848384	0
KLHL11	chr17	41848518	41865423	0
ACLY	chr17	41866917	41930542	0
ODAD4	chr17	41930617	41966503	0
CNP	chr17	41966763	41977740	0
DNAJC7	chr17	41976421	42021376	0
NKIRAS2	chr17	42011382	42025644	0
ZNF385C	chr17	42025576	42098479	0
C17orf113	chr17	42038232	42050601	0
DHX58	chr17	42101404	42112714	0
KAT2A	chr17	42113111	42121367	0
ENSG00000267261	chr17	42119674	42154916	0
HSPB9	chr17	42122804	42123352	0
RAB5C	chr17	42124978	42155044	0
KCNH4	chr17	42156891	42181142	0
HCRT	chr17	42184060	42185452	0
GHDC	chr17	42188799	42194513	0
STAT5B	chr17	42199176	42288633	0
STAT5A	chr17	42287547	42311943	0
STAT3	chr17	42313324	42388540	0
CAVIN1	chr17	42402449	42423256	0
ATP6V0A1	chr17	42458844	42522582	0
NAGLU	chr17	42536241	42544449	0
HSD17B1	chr17	42552922	42555214	0
COASY	chr17	42561467	42566277	0
MLX	chr17	42567072	42573239	0
PSMC3IP	chr17	42572310	42577831	0
RETREG3	chr17	42579513	42610623	0
TUBG1	chr17	42609641	42615238	0
TUBG2	chr17	42659284	42667006	0
PLEKHH3	chr17	42667914	42676994	0
CCR10	chr17	42678889	42683917	0
CNTNAP1	chr17	42682531	42699993	0
EZH1	chr17	42700275	42745049	0
RAMP2	chr17	42758447	42763041	0
VPS25	chr17	42773449	42779599	0
WNK4	chr17	42780610	42797066	0
COA3	chr17	42795147	42798704	0
CNTD1	chr17	42798800	42811587	0
BECN1	chr17	42810134	42833350	0
PSME3	chr17	42824385	42843760	0
AOC2	chr17	42844580	42850707	0
AOC3	chr17	42851184	42858130	0
G6PC1	chr17	42900797	42914438	0
AARSD1	chr17	42950526	42964498	0
PTGES3L-AARSD1	chr17	42950526	42980528	0
PTGES3L	chr17	42968088	42980433	0
RUNDC1	chr17	42980565	42995142	0
RPL27	chr17	42998273	43002959	0
IFI35	chr17	43006740	43014456	0
VAT1	chr17	43014607	43025123	0
RND2	chr17	43025231	43032041	0
BRCA1	chr17	43044295	43170245	0
NBR1	chr17	43170481	43211689	0
TMEM106A	chr17	43211835	43220041	0
CCDC200	chr17	43216941	43305397	0
ARL4D	chr17	43398993	43401137	0
DHX8	chr17	43483865	43610338	0
ETV4	chr17	43527844	43579620	0
MEOX1	chr17	43640389	43661922	0
SOST	chr17	43753738	43758791	0
DUSP3	chr17	43766125	43778977	0
CFAP97D1	chr17	43780435	43787620	0
MPP3	chr17	43800799	43833170	0
CD300LG	chr17	43847148	43863639	0
MPP2	chr17	43875357	43909711	0
PPY	chr17	43940804	43942476	0
PYY	chr17	43952733	44004469	0
NAGS	chr17	44004622	44009068	0
TMEM101	chr17	44011188	44023946	0
LSM12	chr17	44034328	44067619	0
G6PC3	chr17	44070620	44082151	0
HDAC5	chr17	44076746	44123702	0
HROB	chr17	44141906	44162476	0
ASB16	chr17	44170447	44179084	0
TMUB2	chr17	44186970	44191929	0
ATXN7L3	chr17	44191805	44200113	0
UBTF	chr17	44205033	44221626	0
SLC4A1	chr17	44248390	44268141	0
RUNDC3A	chr17	44308413	44318670	0
SLC25A39	chr17	44319625	44324870	0
GRN	chr17	44345246	44353106	0
FAM171A2	chr17	44353215	44363853	0
ITGA2B	chr17	44372180	44389649	0
GPATCH8	chr17	44395281	44503430	0
FZD2	chr17	44557484	44561262	0
MEIOC	chr17	44656404	44690308	0
CCDC43	chr17	44673069	44689779	0
DBF4B	chr17	44708608	44752264	0
ADAM11	chr17	44758988	44781846	0
GJC1	chr17	44798448	44830816	0
HIGD1B	chr17	44846353	44850476	0
EFTUD2	chr17	44849948	44899445	0
CCDC103	chr17	44899142	44905390	0
GFAP	chr17	44903159	44916937	0
FAM187A	chr17	44903433	44905390	0
KIF18B	chr17	44924709	44947773	0
NMT1	chr17	44957992	45109016	0
C1QL1	chr17	44959693	44968303	0
DCAKD	chr17	45023338	45061131	0
PLCD3	chr17	45108959	45133354	0
ACBD4	chr17	45132600	45144181	0
HEXIM1	chr17	45148475	45152099	0
HEXIM2	chr17	45160700	45170040	0
FMNL1	chr17	45221444	45247319	0
SPATA32	chr17	45254393	45262094	0
MAP3K14	chr17	45263119	45317029	0
ARHGAP27	chr17	45393902	45434421	0
PLEKHM1	chr17	45435900	45490758	0
LINC02210-CRHR1	chr17	45620344	45835826	0
CRHR1	chr17	45784277	45835828	0
SPPL2C	chr17	45844881	45847067	0
MAPT	chr17	45894527	46028334	2
STH	chr17	45999250	45999694	0
KANSL1	chr17	46029916	46225389	0
ARL17B	chr17	46274784	46361766	1
LRRC37A	chr17	46292733	46338077	1
ARL17A	chr17	46499780	46579695	1
LRRC37A2	chr17	46511508	46556910	1
NSF	chr17	46590669	46757679	1
WNT3	chr17	46762506	46833154	0
WNT9B	chr17	46833201	46886730	0
GOSR2	chr17	46923075	46975524	0
ENSG00000262633	chr17	46923133	47049932	0
RPRML	chr17	46978156	46979253	0
CDC27	chr17	47117703	47189422	0
MYL4	chr17	47200446	47223679	0
ITGB3	chr17	47253827	47313743	0
ENSG00000259753	chr17	47253897	47344292	0
EFCAB13	chr17	47323290	47441312	0
NPEPPS	chr17	47522942	47624665	0
KPNB1	chr17	47649476	47685505	0
TBKBP1	chr17	47694161	47712052	0
TBX21	chr17	47733236	47746122	0
OSBPL7	chr17	47807372	47821803	0
MRPL10	chr17	47823272	47831541	0
LRRC46	chr17	47831634	47837719	0
SCRN2	chr17	47837692	47841289	0
SP6	chr17	47844908	47855874	0
SP2	chr17	47896150	47928957	0
PNPO	chr17	47941506	47949308	0
PRR15L	chr17	47951967	47957883	0
CDK5RAP3	chr17	47967810	47981781	0
COPZ2	chr17	48026167	48038030	0
NFE2L1	chr17	48048329	48061545	0
CBX1	chr17	48070052	48101478	0
SNX11	chr17	48103357	48123601	0
SKAP1	chr17	48133442	48430275	0
HOXB1	chr17	48528526	48531011	0
HOXB2	chr17	48540894	48545109	0
HOXB3	chr17	48548870	48604912	0
HOXB4	chr17	48575507	48578350	0
HOXB5	chr17	48591257	48593779	0
HOXB6	chr17	48595751	48604992	0
HOXB7	chr17	48607232	48633572	0
HOXB8	chr17	48611377	48615292	0
HOXB9	chr17	48621156	48626358	0
PRAC1	chr17	48721719	48722518	0
PRAC2	chr17	48723185	48724758	0
HOXB13	chr17	48724763	48728750	0
TTLL6	chr17	48762234	48817229	0
CALCOCO2	chr17	48831018	48866522	0
ATP5MC1	chr17	48892765	48895871	0
UBE2Z	chr17	48908407	48929056	0
SNF8	chr17	48929316	48944842	0
GIP	chr17	48958554	48968596	0
IGF2BP1	chr17	48997385	49056145	0
B4GALNT2	chr17	49132460	49176840	0
GNGT2	chr17	49202791	49210574	0
ABI3	chr17	49210411	49223225	0
PHOSPHO1	chr17	49223366	49230787	0
ZNF652	chr17	49289206	49362473	0
PHB1	chr17	49404049	49414905	0
NGFR	chr17	49495293	49515008	0
NXPH3	chr17	49575871	49583827	0
SPOP	chr17	49598884	49678163	0
SLC35B1	chr17	49700934	49709014	0
FAM117A	chr17	49710332	49789180	0
KAT7	chr17	49788624	49835026	0
TAC4	chr17	49838300	49848069	0
DLX4	chr17	49968588	49974959	0
DLX3	chr17	49990005	49995224	0
ITGA3	chr17	50055968	50090481	0
PDK2	chr17	50094737	50112152	0
SAMD14	chr17	50110040	50130160	0
PPP1R9B	chr17	50133737	50150677	0
SGCA	chr17	50164214	50175928	0
COL1A1	chr17	50184101	50201632	0
TMEM92	chr17	50271406	50281485	0
XYLT2	chr17	50346126	50363138	0
MRPL27	chr17	50367857	50373207	0
EME1	chr17	50373220	50381483	0
LRRC59	chr17	50375059	50397523	0
ACSF2	chr17	50426158	50474845	0
CHAD	chr17	50464496	50468906	0
RSAD1	chr17	50478860	50485974	0
MYCBPAP	chr17	50508425	50531501	0
EPN3	chr17	50532682	50543750	0
SPATA20	chr17	50543058	50555852	0
CACNA1G	chr17	50560715	50627474	0
ABCC3	chr17	50634777	50692253	0
ANKRD40	chr17	50693198	50707914	0
LUC7L3	chr17	50719565	50756219	0
ANKRD40CL	chr17	50761029	50767557	0
WFIKKN2	chr17	50834650	50842353	0
TOB1	chr17	50862223	50867978	0
SPAG9	chr17	50962174	51120868	0
NME1	chr17	51153559	51162428	0
NME1-NME2	chr17	51153590	51171744	0
NME2	chr17	51165435	51171744	0
MBTD1	chr17	51177425	51260163	0
UTP18	chr17	51260546	51297936	0
CA10	chr17	51630313	52160017	0
KIF2B	chr17	53822927	53825193	0
TOM1L1	chr17	54899387	54961956	0
COX11	chr17	54951902	54968703	0
STXBP4	chr17	54968727	55173632	0
HLF	chr17	55264960	55325187	0
MMD	chr17	55392622	55421924	0
SMIM36	chr17	55449856	55511452	0
TMEM100	chr17	55719627	55732121	0
PCTP	chr17	55751051	55842830	0
ANKFN1	chr17	55882301	56517016	0
NOG	chr17	56593699	56595611	0
C17orf67	chr17	56791913	56838773	0
DGKE	chr17	56834107	56869567	0
TRIM25	chr17	56836387	56914080	0
COIL	chr17	56938199	56961050	0
SCPEP1	chr17	56978129	57006768	0
AKAP1	chr17	57085092	57121346	0
MSI2	chr17	57255851	57684689	0
CCDC182	chr17	57744495	57745299	0
MRPS23	chr17	57834781	57850056	0
CUEDC1	chr17	57861243	57955412	0
VEZF1	chr17	57971547	57988259	0
ENSG00000266086	chr17	57989038	58007246	0
SRSF1	chr17	58000919	58007346	0
DYNLL2	chr17	58083419	58095542	0
OR4D1	chr17	58148384	58159585	0
OR4D2	chr17	58166982	58171411	0
EPX	chr17	58192726	58205174	0
MKS1	chr17	58205441	58219605	0
LPO	chr17	58218548	58268518	0
MPO	chr17	58269855	58280935	0
TSPOAP1	chr17	58301228	58328795	0
SUPT4H1	chr17	58345175	58353093	0
ENSG00000285897	chr17	58345206	58417595	0
RNF43	chr17	58353676	58417595	0
HSF5	chr17	58420167	58488408	0
MTMR4	chr17	58489529	58517905	1
SEPTIN4	chr17	58520250	58544368	0
TEX14	chr17	58556678	58692055	0
IGBP1C	chr17	58660424	58692045	0
RAD51C	chr17	58692573	58735611	0
PPM1E	chr17	58755854	58985179	0
TRIM37	chr17	58982638	59106921	0
SKA2	chr17	59109857	59155260	0
PRR11	chr17	59155732	59206709	0
ENSG00000265303	chr17	59197566	59215226	0
SMG8	chr17	59209400	59215239	0
GDPD1	chr17	59220467	59275970	0
YPEL2	chr17	59331655	59401729	0
DHX40	chr17	59565558	59608345	0
CLTC	chr17	59619684	59696956	0
PTRH2	chr17	59674636	59707626	0
VMP1	chr17	59707192	59842255	0
TUBD1	chr17	59859479	59892945	0
RPS6KB1	chr17	59893046	59950574	0
ENSG00000267318	chr17	59940908	59973101	0
RNFT1	chr17	59952240	59964761	0
HEATR6	chr17	60041008	60078922	0
CA4	chr17	60149942	60170899	0
USP32	chr17	60177327	60422470	0
CHCT1	chr17	60392429	60431426	0
APPBP2	chr17	60443158	60526242	0
PPM1D	chr17	60600193	60666280	0
BCAS3	chr17	60677453	61392838	0
TBX2	chr17	61399843	61409466	0
TBX4	chr17	61452404	61485110	0
NACA2	chr17	61590421	61591219	0
BRIP1	chr17	61679139	61863559	0
INTS2	chr17	61865367	61928016	0
MED13	chr17	61942605	62065278	0
EFCAB3	chr17	62343941	62416480	0
METTL2A	chr17	62423875	62453385	0
TLK2	chr17	62458658	62615481	0
MRC2	chr17	62627670	62693597	0
MARCHF10	chr17	62701314	62808344	0
TANC2	chr17	62966235	63427703	2
CYB561	chr17	63432304	63446354	0
ACE	chr17	63477061	63498380	0
ENSG00000264813	chr17	63484823	63521848	0
KCNH6	chr17	63523334	63548977	0
DCAF7	chr17	63550222	63594286	0
ENSG00000288894	chr17	63550603	63608347	0
TACO1	chr17	63600882	63608365	0
MAP3K3	chr17	63622415	63696305	0
STRADA	chr17	63682336	63741986	0
LIMD2	chr17	63695888	63701172	0
ENSG00000125695	chr17	63702845	63752097	0
CCDC47	chr17	63745255	63776351	0
DDX42	chr17	63773603	63819317	0
FTSJ3	chr17	63819433	63830012	0
PSMC5	chr17	63827152	63832026	0
SMARCD2	chr17	63832081	63843065	0
CSH2	chr17	63872012	63873766	0
GH2	chr17	63880215	63881944	0
CSH1	chr17	63894909	63896661	0
CSHL1	chr17	63909597	63911341	0
GH1	chr17	63917200	63918839	0
ENSG00000285947	chr17	63917203	63931385	0
CD79B	chr17	63928738	63932336	0
SCN4A	chr17	63938554	63972918	0
PRR29	chr17	63998351	64004305	0
ICAM2	chr17	64002594	64020634	0
ERN1	chr17	64039080	64130819	0
TEX2	chr17	64147227	64263260	0
PECAM1	chr17	64319415	64413776	0
MILR1	chr17	64449037	64468643	0
POLG2	chr17	64477785	64497054	0
DDX5	chr17	64498254	64508199	0
CEP95	chr17	64506865	64542461	0
SMURF2	chr17	64542282	64662307	0
LRRC37A3	chr17	64854130	64919480	0
GNA13	chr17	65009289	65056740	0
RGS9	chr17	65100812	65227703	0
AXIN2	chr17	65528563	65561648	0
ENSG00000266076	chr17	65538102	65641033	0
CEP112	chr17	65635537	66192133	0
APOH	chr17	66212033	66256525	0
PRKCA	chr17	66302613	66810743	0
CACNG5	chr17	66835117	66894751	0
CACNG4	chr17	66964707	67033398	0
CACNG1	chr17	67044554	67056797	0
HELZ	chr17	67070444	67245989	0
PSMD12	chr17	67337916	67366605	0
PITPNC1	chr17	67377281	67697256	0
NOL11	chr17	67717931	67744531	0
BPTF	chr17	67825503	67984378	0
C17orf58	chr17	67991099	67996469	0
KPNA2	chr17	68035636	68047364	0
AMZ2	chr17	68205481	68257712	0
ARSG	chr17	68259182	68422731	0
SLC16A6	chr17	68267026	68291267	0
WIPI1	chr17	68420948	68457513	0
PRKAR1A	chr17	68511780	68551319	0
FAM20A	chr17	68535113	68601367	0
ABCA8	chr17	68867289	68955392	0
ABCA9	chr17	68974488	69060949	0
ABCA6	chr17	69078702	69141895	0
ABCA10	chr17	69147214	69244846	0
ABCA5	chr17	69244311	69327244	0
MAP2K6	chr17	69414697	69553865	0
KCNJ16	chr17	70053429	70135608	0
KCNJ2	chr17	70168673	70180044	0
SOX9	chr17	72121020	72126416	0
SLC39A11	chr17	72645949	73092712	0
SSTR2	chr17	73165010	73176633	0
COG1	chr17	73193055	73208507	0
FAM104A	chr17	73207353	73236753	0
C17orf80	chr17	73232233	73248959	0
CPSF4L	chr17	73248449	73262352	0
CDC42EP4	chr17	73283624	73312005	0
SDK2	chr17	73334384	73644445	0
RPL38	chr17	74203582	74210655	0
TTYH2	chr17	74213571	74262020	0
DNAI2	chr17	74274234	74314884	0
KIF19	chr17	74326210	74355820	0
BTBD17	chr17	74356416	74361868	0
GPR142	chr17	74367458	74372600	0
GPRC5C	chr17	74424851	74451653	0
CD300A	chr17	74466399	74484794	0
CD300LB	chr17	74521174	74531475	0
CD300C	chr17	74541073	74546115	0
CD300H	chr17	74560701	74567343	0
CD300LD	chr17	74579365	74592283	0
CD300E	chr17	74609885	74623738	0
RAB37	chr17	74670578	74747335	0
CD300LF	chr17	74694311	74712978	0
NHERF1	chr17	74748628	74769353	0
NAT9	chr17	74770529	74776367	0
TMEM104	chr17	74776499	74839753	0
GRIN2C	chr17	74842023	74861504	0
FDXR	chr17	74862497	74873031	0
FADS6	chr17	74877302	74893781	0
USH1G	chr17	74916083	74923256	0
OTOP2	chr17	74922950	74933912	0
OTOP3	chr17	74935898	74949992	0
HID1	chr17	74950742	74973166	0
CDR2L	chr17	74987632	75005800	0
MRPL58	chr17	75012670	75021261	0
KCTD2	chr17	75032575	75065889	0
ATP5PD	chr17	75038863	75046985	0
SLC16A5	chr17	75087727	75106162	0
ARMC7	chr17	75109952	75130272	0
NT5C	chr17	75130225	75131757	0
JPT1	chr17	75135248	75168281	0
SUMO2	chr17	75165586	75182959	0
NUP85	chr17	75205659	75235758	0
GGA3	chr17	75236599	75262363	0
MRPS7	chr17	75261674	75266376	0
MIF4GD	chr17	75266228	75271231	0
SLC25A19	chr17	75272981	75289510	0
GRB2	chr17	75318076	75405709	0
TMEM94	chr17	75441159	75500452	0
CASKIN2	chr17	75500261	75515537	0
TSEN54	chr17	75515944	75524735	0
LLGL2	chr17	75525080	75575209	0
MYO15B	chr17	75587800	75626849	0
RECQL5	chr17	75626845	75667189	0
SMIM5	chr17	75633434	75641404	0
SMIM6	chr17	75646243	75647975	0
SAP30BP	chr17	75667251	75708062	0
ITGB4	chr17	75721328	75757818	0
GALK1	chr17	75751594	75765236	0
H3-3B	chr17	75776434	75785893	0
UNK	chr17	75784806	75825799	0
UNC13D	chr17	75827225	75844785	0
WBP2	chr17	75845699	75856507	0
TRIM47	chr17	75874164	75878581	0
TRIM65	chr17	75880335	75896951	0
MRPL38	chr17	75898644	75905093	0
ENSG00000267426	chr17	75898645	75930129	0
FBF1	chr17	75909574	75941140	0
ACOX1	chr17	75941507	75979177	0
TEN1-CDK3	chr17	75979231	76005999	0
TEN1	chr17	75979240	76000586	0
CDK3	chr17	76000855	76005999	0
EVPL	chr17	76004502	76027306	0
SRP68	chr17	76038775	76072517	0
ZACN	chr17	76071961	76083666	0
GALR2	chr17	76074781	76077537	0
EXOC7	chr17	76081016	76121576	0
FOXJ1	chr17	76136333	76141245	0
RNF157	chr17	76142465	76240493	0
UBALD2	chr17	76265348	76271298	0
QRICH2	chr17	76274049	76308276	0
PRPSAP1	chr17	76309478	76384521	0
SPHK1	chr17	76376584	76387860	0
UBE2O	chr17	76389456	76453152	0
AANAT	chr17	76453351	76470117	0
RHBDF2	chr17	76470891	76501790	0
CYGB	chr17	76527356	76551175	0
PRCD	chr17	76527586	76553578	0
ENSG00000284526	chr17	76563710	76569671	0
ST6GALNAC2	chr17	76565377	76586956	0
ST6GALNAC1	chr17	76624761	76643786	0
MXRA7	chr17	76672551	76711004	0
JMJD6	chr17	76712832	76726799	0
METTL23	chr17	76726830	76733936	0
ENSG00000267168	chr17	76732978	76738522	0
SRSF2	chr17	76734115	76737333	0
MFSD11	chr17	76735865	76781449	0
MGAT5B	chr17	76868404	76950393	0
SEC14L1	chr17	77088749	77217101	0
SEPTIN9	chr17	77280569	77500596	0
TNRC6C	chr17	77958703	78108822	0
TMC6	chr17	78107397	78132407	0
TMC8	chr17	78130770	78142968	0
C17orf99	chr17	78146385	78166297	0
SYNGR2	chr17	78168581	78173527	0
TK1	chr17	78174091	78187233	0
AFMID	chr17	78187358	78207702	0
BIRC5	chr17	78214186	78225636	0
TMEM235	chr17	78231310	78240987	0
SOCS3	chr17	78356778	78360077	0
PGS1	chr17	78378649	78425114	0
DNAH17	chr17	78423697	78577396	0
CYTH1	chr17	78674048	78782297	0
USP36	chr17	78787381	78841441	0
